Year,DOI,Title,OpenAlex Year,OpenAlex ID,OpenAlex Title,OpenAlex DOI,OpenAlex URL,OpenAlex Venue,OpenAlex Journal,OpenAlex Publisher,OpenAlex First Page,OpenAlex Last Page
2017,10.1109/TVCG.2017.2743858,What Would a Graph Look Like in this Layout? A Machine Learning Approach to Large Graph Visualization,2018.0,https://openalex.org/W2751731070,What Would a Graph Look Like in this Layout? A Machine Learning Approach to Large Graph Visualization,https://doi.org/10.1109/tvcg.2017.2743858,https://doi.org/10.1109/tvcg.2017.2743858,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,478,488
2017,10.1109/TVCG.2017.2744318,CyteGuide: Visual Guidance for Hierarchical Single-Cell Analysis,2018.0,https://openalex.org/W2750682442,CyteGuide: Visual Guidance for Hierarchical Single-Cell Analysis,https://doi.org/10.1109/tvcg.2017.2744318,https://doi.org/10.1109/tvcg.2017.2744318,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,739,748
2017,10.1109/TVCG.2017.2745105,CasCADe: A Novel 4D Visualization System for Virtual Construction Planning,2018.0,https://openalex.org/W2752795311,CasCADe: A Novel 4D Visualization System for Virtual Construction Planning,https://doi.org/10.1109/tvcg.2017.2745105,https://doi.org/10.1109/tvcg.2017.2745105,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,687,697
2017,10.1109/TVCG.2017.2745138,Conceptual and Methodological Issues in Evaluating Multidimensional Visualizations for Decision Support,2018.0,https://openalex.org/W2750934719,Conceptual and Methodological Issues in Evaluating Multidimensional Visualizations for Decision Support,https://doi.org/10.1109/tvcg.2017.2745138,https://doi.org/10.1109/tvcg.2017.2745138,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,749,759
2017,10.1109/TVCG.2017.2745140,Stable Treemaps via Local Moves,2018.0,https://openalex.org/W2750652038,Stable Treemaps via Local Moves,https://doi.org/10.1109/tvcg.2017.2745140,https://doi.org/10.1109/tvcg.2017.2745140,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,729,738
2017,10.1109/TVCG.2017.2744319,Bridging from Goals to Tasks with Design Study Analysis Reports,2018.0,https://openalex.org/W2752586131,Bridging from Goals to Tasks with Design Study Analysis Reports,https://doi.org/10.1109/tvcg.2017.2744319,https://doi.org/10.1109/tvcg.2017.2744319,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,435,445
2017,10.1109/TVCG.2017.2744321,Clique Community Persistence: A Topological Visual Analysis Approach for Complex Networks,2018.0,https://openalex.org/W2753142777,Clique Community Persistence: A Topological Visual Analysis Approach for Complex Networks,https://doi.org/10.1109/tvcg.2017.2744321,https://doi.org/10.1109/tvcg.2017.2744321,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,822,831
2017,10.1109/TVCG.2017.2745279,Supporting Handoff in Asynchronous Collaborative Sensemaking Using Knowledge-Transfer Graphs,2018.0,https://openalex.org/W2752059862,Supporting Handoff in Asynchronous Collaborative Sensemaking Using Knowledge-Transfer Graphs,https://doi.org/10.1109/tvcg.2017.2745279,https://doi.org/10.1109/tvcg.2017.2745279,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,340,350
2018,10.1109/TVCG.2018.2864477,Clustrophile 2: Guided Visual Clustering Analysis,2019.0,https://openalex.org/W2962865691,Clustrophile 2: Guided Visual Clustering Analysis,https://doi.org/10.1109/tvcg.2018.2864477,https://doi.org/10.1109/tvcg.2018.2864477,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,267,276
2018,10.1109/TVCG.2018.2865041,ForVizor: Visualizing Spatio-Temporal Team Formations in Soccer,2019.0,https://openalex.org/W2888032845,ForVizor: Visualizing Spatio-Temporal Team Formations in Soccer,https://doi.org/10.1109/tvcg.2018.2865041,https://doi.org/10.1109/tvcg.2018.2865041,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,65,75
2018,10.1109/TVCG.2018.2864504,DQNViz: A Visual Analytics Approach to Understand Deep Q-Networks,2019.0,https://openalex.org/W2892051885,DQNViz: A Visual Analytics Approach to Understand Deep Q-Networks,https://doi.org/10.1109/tvcg.2018.2864504,https://doi.org/10.1109/tvcg.2018.2864504,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,288,298
1990,10.1109/VISUAL.1990.146397,Design of an end-user data visualization system,1990.0,https://openalex.org/W2163035873,Design of an end-user data visualization system,https://doi.org/10.5555/949531.949582,http://ieeexplore.ieee.org/document/146397/,,ieee visualization,IEEE Computer Society Press,323,328
1992,10.1109/VISUAL.1992.235209,Logical time in visualizations produced by parallel programs,1992.0,https://openalex.org/W2127929713,Logical time in visualizations produced by parallel programs,https://doi.org/10.5555/949685.949721,https://dblp.uni-trier.de/db/conf/visualization/visualization1992.html#CunyHK92,,ieee visualization,IEEE Computer Society Press,186,193
1994,10.1109/VISUAL.1994.346303,An object oriented design for the visualization of multi-variable data objects,1994.0,https://openalex.org/W2140037506,An object oriented design for the visualization of multi-variable data objects,https://doi.org/10.5555/951087.951145,https://dblp.uni-trier.de/db/conf/visualization/visualization1994.html#FavreH94,,ieee visualization,IEEE Computer Society Press,318,325
1995,10.1109/VISUAL.1995.485152,Volume-based reasoning and visualization of diecastability,1995.0,https://openalex.org/W2102098184,Volume-based reasoning and visualization of diecastability,https://doi.org/10.5555/832271.833843,http://doi.org/10.1109/VISUAL.1995.485152,,ieee visualization,IEEE Computer Society,359,362
1996,10.1109/VISUAL.1996.568135,Electrical energy absorption in the human head from a cellular telephone,1996.0,https://openalex.org/W2127254672,Electrical energy absorption in the human head from a cellular telephone,https://doi.org/10.5555/244979.245657,http://dblp.uni-trier.de/db/conf/visualization/visualization1996.html#PanditMLFG96,,ieee visualization,IEEE Computer Society Press,371,374
1996,10.1109/VISUAL.1996.568149,Interactive visualization of ocean circulation models,1996.0,https://openalex.org/W2155921755,Interactive visualization of ocean circulation models,https://doi.org/10.5555/244979.245754,http://ieeexplore.ieee.org/iel5/4271/12277/00568149.pdf,,ieee visualization,IEEE Computer Society Press,429,432
1997,10.1109/INFVIS.1997.636782,Managing software with new visual representations,1997.0,https://openalex.org/W1581117166,Managing software with new visual representations,https://doi.org/10.1109/infvis.1997.636782,https://doi.org/10.1109/infvis.1997.636782,,ieee symposium on information visualization,IEEE Computer Society,30,37
1998,10.1109/VISUAL.1998.745347,Acoustic imaging and visualization of plumes discharging from black smoker vents on the deep seafloor,1998.0,https://openalex.org/W2148931561,Acoustic imaging and visualization of plumes discharging from black smoker vents on the deep seafloor,https://doi.org/10.5555/288216.288370,http://dblp.uni-trier.de/db/conf/visualization/visualization1998.html#RonaBKS98,,ieee visualization,IEEE Computer Society Press,475,478
1999,10.1109/VISUAL.1999.809921,VizCraft: a multidimensional visualization tool for aircraft configuration design,1999.0,https://openalex.org/W1606918473,VizCraft: a multidimensional visualization tool for aircraft configuration design,https://doi.org/10.1109/visual.1999.809921,https://doi.org/10.1109/visual.1999.809921,,ieee visualization,IEEE Computer Society,425,555
2000,10.1109/VISUAL.2000.885676,Creating reusable visualizations with the relational visualization notation,2000.0,https://openalex.org/W1981346013,Creating reusable visualizations with the relational visualization notation,https://doi.org/10.5555/375213.375218,https://doi.org/10.1109/VISUAL.2000.885676,,ieee visualization,IEEE Computer Society Press,53,60
2000,10.1109/VISUAL.2000.885693,Basic research for coloring multichannel MRI data,2000.0,https://openalex.org/W2045869782,Basic research for coloring multichannel MRI data,https://doi.org/10.5555/375213.375240,https://dblp.uni-trier.de/db/conf/visualization/visualization2000.html#MurakiNK00,,ieee visualization,IEEE Computer Society Press,187,194
2000,10.1109/VISUAL.2000.885734,Interactive visualization of particle-in-cell simulations,2000.0,https://openalex.org/W2054912309,Interactive visualization of particle-in-cell simulations,https://doi.org/10.5555/375213.375301,http://ieeexplore.ieee.org/document/885734/,,ieee visualization,IEEE Computer Society Press,469,472
2001,10.1109/VISUAL.2001.964497,Undersampling and oversampling in sample based shape modeling,2001.0,https://openalex.org/W2537675001,Undersampling and oversampling in sample based shape modeling,https://doi.org/10.5555/601671.601683,http://doi.org/10.1109/VISUAL.2001.964497,,ieee visualization,IEEE Computer Society,83,90
2002,10.1109/INFVIS.2002.1173143,Building a visual database for example-based graphics generation,2002.0,https://openalex.org/W2136112144,Building a visual database for example-based graphics generation,https://doi.org/10.1109/infvis.2002.1173143,https://doi.org/10.1109/infvis.2002.1173143,,ieee symposium on information visualization,IEEE Computer Society,23,30
2004,10.1109/VISUAL.2004.91,Rendering planar cuts through quadratic and cubic finite elements,2004.0,https://openalex.org/W2143138025,Rendering Planar Cuts Through Quadratic and Cubic Finite Elements,https://doi.org/10.1109/visual.2004.91,https://doi.org/10.1109/visual.2004.91,,ieee visualization,IEEE Computer Society,409,416
2005,10.1109/INFVIS.2005.1532127,PRISAD: a partitioned rendering infrastructure for scalable accordion drawing,2005.0,https://openalex.org/W2162920501,PRISAD: a partitioned rendering infrastructure for scalable accordion drawing,https://doi.org/10.1109/infovis.2005.29,https://doi.org/10.1109/infovis.2005.29,,ieee symposium on information visualization,IEEE Computer Society,6,6
2005,10.1109/INFVIS.2005.1532146,An optimization-based approach to dynamic visual context management,2005.0,https://openalex.org/W2109125615,An optimization-based approach to dynamic visual context management,https://doi.org/10.1109/infovis.2005.6,https://doi.org/10.1109/infovis.2005.6,,ieee symposium on information visualization,IEEE Computer Society,25,25
2006,10.1109/TVCG.2006.155,Interactive Visualization of Intercluster Galaxy Structures in the Horologium-Reticulum Supercluster,2006.0,https://openalex.org/W2134865795,Interactive Visualization of Intercluster Galaxy Structures in the Horologium-Reticulum Supercluster,https://doi.org/10.1109/tvcg.2006.155,https://doi.org/10.1109/tvcg.2006.155,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1149,1156
2006,10.1109/TVCG.2006.195,Visualization and Analysis of Large Data Collections: a Case Study Applied to Confocal Microscopy Data,2006.0,https://openalex.org/W2137394710,Visualization and Analysis of Large Data Collections: a Case Study Applied to Confocal Microscopy Data,https://doi.org/10.1109/tvcg.2006.195,https://doi.org/10.1109/tvcg.2006.195,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1251,1258
2008,10.1109/TVCG.2008.122,Edge Groups: An Approach to Understanding the Mesh Quality of Marching Methods,2008.0,https://openalex.org/W2141898977,Edge Groups: An Approach to Understanding the Mesh Quality of Marching Methods,https://doi.org/10.1109/tvcg.2008.122,https://doi.org/10.1109/tvcg.2008.122,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1651,1666
2009,10.1109/VAST.2009.5332596,A visual analytics system for radio frequency fingerprinting-based localization,2009.0,https://openalex.org/W2067497598,A visual analytics system for radio frequency fingerprinting-based localization,https://doi.org/10.1109/vast.2009.5332596,https://doi.org/10.1109/vast.2009.5332596,,visual analytics science and technology,IEEE,35,42
2009,10.1109/TVCG.2009.160,Isosurface Extraction and View-Dependent filtering from Time-Varying fields Using Persistent Time-Octree (PTOT),2009.0,https://openalex.org/W2098866624,Isosurface Extraction and View-Dependent Filtering from Time-Varying Fields Using Persistent Time-Octree (PTOT),https://doi.org/10.1109/tvcg.2009.160,https://doi.org/10.1109/tvcg.2009.160,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1367,1374
2010,10.1109/TVCG.2010.160,Gradient Estimation Revitalized,2010.0,https://openalex.org/W2167011559,Gradient Estimation Revitalized,https://doi.org/10.1109/tvcg.2010.160,https://doi.org/10.1109/tvcg.2010.160,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1495,1504
2010,10.1109/TVCG.2010.187,Pre-Integrated Volume Rendering with Non-Linear Gradient Interpolation,2010.0,https://openalex.org/W2109119561,Pre-Integrated Volume Rendering with Non-Linear Gradient Interpolation,https://doi.org/10.1109/tvcg.2010.187,https://doi.org/10.1109/tvcg.2010.187,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1487,1494
